date,actual_kwh,actual_cost_gbp,actual_avg_ppkwh,actual_peak_kwh,actual_starts,same_kwh_baseline_cost_gbp,same_kwh_saving_gbp,same_kwh_peak_kwh,same_kwh_expected_starts,uniform_same_kwh_baseline_cost_gbp,uniform_same_kwh_saving_gbp,uniform_same_kwh_peak_kwh,thermostat_baseline_kwh,thermostat_baseline_cost_gbp,thermostat_saving_gbp,thermostat_peak_kwh,thermostat_expected_starts,uniform_thermostat_baseline_cost_gbp,uniform_thermostat_saving_gbp,uniform_thermostat_peak_kwh
2026-02-10,2.497997691006257,0.4406793995812209,17.641305320971053,0.021369269718390746,5.0,0.46373331340310286,0.023053913821881978,0.0,17.760622294860163,0.5040935921722272,0.06341419259100625,0.3122497113757821,10.26731093179258,1.906044243068176,1.4653648434869553,0.0,73,2.071933720431744,1.6312543208505232,1.2834138664740724
2026-02-11,4.3696542107639065,0.7402980623161843,16.941799662146835,0.16490585584591455,11.0,0.7707191309166567,0.030421068600472268,0.0,31.06799428836167,0.8318292238320707,0.09153116151588633,0.5462067763454883,10.26731093179258,1.810947177172372,1.0706491148561874,0.0,73,1.9545366455306938,1.2142385832145095,1.2834138664740724
2026-02-12,2.4954613003570683,0.41051112382553134,16.450310159760544,0.039859030889421124,8.0,0.42462896467272954,0.014117840847198195,0.0,17.742588700804156,0.4642127295773291,0.05370160575179774,0.31193266254463353,10.26731093179258,1.7470908526276292,1.336579728802098,0.0,73,1.9099540563440516,1.4994429325185203,1.2834138664740724
2026-02-13,0.6150000000000001,0.09938897309635669,16.16080863355393,0.0,4.0,0.10736512451262126,0.007976151416264567,0.0,4.372615215244266,0.11637356718749997,0.01698459409114328,0.07687500000000001,10.26731093179258,1.7924408400027765,1.6930518669064196,0.0,73,1.9428351196031164,1.8434461465067598,1.2834138664740724
2026-02-14,0.343,0.05274862967759218,15.378609235449614,0.0,4.0,0.05849164567992423,0.005743016002332046,0.0,2.438710599721598,0.06426201468750001,0.011513385009907822,0.04287500000000001,10.26731093179258,1.7508802131429277,1.6981315834653357,0.0,73,1.9236095798833355,1.8708609502057434,1.2834138664740724
2026-02-15,0.7510000000000001,0.11193521306697246,14.904821979623494,0.0,6.0,0.12073702533311474,0.008801812266142281,0.0,5.339567523005599,0.1342851365625,0.02234992349552753,0.093875,10.26731093179258,1.6506585620170526,1.53872334895008,0.0,73,1.8358818250404996,1.7239466119735272,1.2834138664740724
2026-02-16,1.035,0.1527320559111592,14.75672037788978,0.0,6.0,0.1678850231951674,0.015152967284008199,0.0,7.358791459801323,0.18491956874999993,0.032187512838840714,0.129375,10.26731093179258,1.6654374240927476,1.5127053681815883,0.0,73,1.8344219417673857,1.6816898858562266,1.2834138664740724
2026-02-17,1.4140000000000001,0.20176246010416346,14.26891514173716,0.0,8.0,0.2276645177720652,0.025902057667901737,0.0,10.0534600233421,0.25296813500000004,0.051205674895836564,0.17675000000000002,10.26731093179258,1.6531134314727098,1.4513509713685462,0.0,73,1.836847593975022,1.6350851338708585,1.2834138664740724
2026-02-18,0.8930000000000001,0.12631090266603626,14.144557969320969,0.0,6.0,0.13993288560534872,0.013621982939312448,0.0,6.349179491403462,0.15332530937499994,0.027014406708963677,0.11162500000000002,10.26731093179258,1.6088851579989656,1.4825742553329295,0.0,73,1.7628652016421236,1.6365542989760875,1.2834138664740724
2026-02-19,1.0610000000000002,0.15832108028460776,14.921873730877259,0.0,7.0,0.17219282290781227,0.013871742623204515,0.0,7.543649989226286,0.19079266718750001,0.03247158690289227,0.13262500000000002,10.26731093179258,1.6663122083106543,1.5079911280260467,0.0,73,1.84630314563627,1.6879820653516624,1.2834138664740724
2026-02-20,0.23600000000000002,0.034692,14.699999999999998,0.0,1.0,0.03797737306100766,0.0032853730610076593,0.0,1.6779466517034904,0.04106872,0.006376720000000002,0.0295,10.26731093179258,1.6522266847035967,1.6175346847035967,0.0,73,1.786717448350544,1.752025448350544,1.2834138664740724
